'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GELANTIPY Victoria for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GELANTIPY,01/04/2025,1.4,7.2, ,14.7,8.0,100,75,2.49,8.56
GELANTIPY,02/04/2025,2.5,0.8, ,17.5,5.1,100,52,2.20,17.48
GELANTIPY,03/04/2025,2.0,0.0, ,17.4,8.1,98,55,2.65,9.93
GELANTIPY,04/04/2025,1.3,3.2, ,14.0,8.7,99,84,1.62,9.34
GELANTIPY,05/04/2025,1.8,1.0, ,12.6,5.9,97,58,3.14,11.48
GELANTIPY,06/04/2025,2.8,0.0, ,16.1,3.4,92,42,4.92,12.28
GELANTIPY,07/04/2025,2.3,0.0, ,14.9,7.4,98,54,3.76,14.65
GELANTIPY,08/04/2025,2.4,0.0, ,17.8,5.4,99,49,2.22,16.32
GELANTIPY,09/04/2025,3.1,0.0, ,22.1,8.1,100,46,3.46,16.14
GELANTIPY,10/04/2025,3.3,0.0, ,21.6,8.9,100,29,3.50,13.90
GELANTIPY,11/04/2025,2.8,0.2, ,21.9,10.7,99,48,2.83,15.50
GELANTIPY,12/04/2025,3.3,0.0, ,24.0,11.3,100,38,3.24,15.45
GELANTIPY,13/04/2025,3.6,0.0, ,24.7,12.0,84,30,3.11,15.15
GELANTIPY,14/04/2025,1.7,0.0, ,17.0,12.8,99,55,2.42,7.38
GELANTIPY,15/04/2025,2.5,0.6, ,18.8,9.9,98,54,3.98,14.17
GELANTIPY,16/04/2025,2.5,0.0, ,19.9,7.0,96,51,3.22,14.86
GELANTIPY,17/04/2025,2.8,0.0, ,19.9,8.3,88,36,2.87,14.77
GELANTIPY,18/04/2025,3.2,0.0, ,23.8,9.9,77,40,3.02,13.62
GELANTIPY,19/04/2025,3.9,0.0, ,24.3,14.6,61,33,3.83,11.44
GELANTIPY,20/04/2025,3.6,0.0, ,24.0,11.2,83,31,3.91,11.99
GELANTIPY,21/04/2025,1.3,0.0, ,14.7,9.9,99,73,3.31,6.79
GELANTIPY,22/04/2025,0.5,34.0, ,12.4,10.9,100,100,4.10,2.78
GELANTIPY,23/04/2025,0.8,17.2, ,14.7,11.3,100,95,2.49,5.21
GELANTIPY,24/04/2025,2.1,1.0, ,20.0,11.2,98,65,4.42,12.32
GELANTIPY,25/04/2025,2.4,0.2, ,21.0,10.5,90,53,3.42,11.31
GELANTIPY,26/04/2025,1.5,0.0, ,19.1,9.5,99,71,1.62,10.80
GELANTIPY,27/04/2025,1.1,0.0, ,16.2,12.6,100,86,1.73,7.25
GELANTIPY,28/04/2025,1.3,2.2, ,16.5,10.8,100,77,2.23,8.97
GELANTIPY,29/04/2025,0.8,0.8, ,13.2,9.8,100,87,2.66,5.22
GELANTIPY,30/04/2025,0.9,6.0, ,10.5,7.5,99,85,2.35,6.72
Totals:,,65.5,74.4, ,,,,,, 
