'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GELANTIPY Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GELANTIPY,01/01/2025,4.8,0.0, ,23.0,11.6,99,54,3.00,27.38
GELANTIPY,02/01/2025,3.7,0.2, ,19.3,9.4,98,43,2.45,19.65
GELANTIPY,03/01/2025,6.5,0.2, ,27.7,6.8,93,34,4.06,30.34
GELANTIPY,04/01/2025,8.5,0.0, ,31.6,15.0,91,18,5.30,30.48
GELANTIPY,05/01/2025,8.0,0.0, ,32.5,18.9,56,20,5.18,20.16
GELANTIPY,06/01/2025,2.5,0.0, ,23.6,19.4,100,34,3.32,2.67
GELANTIPY,07/01/2025,1.7,15.0, ,16.1,7.6,98,73,2.34,8.26
GELANTIPY,08/01/2025,5.9,0.0, ,23.6,7.2,95,30,3.73,31.10
GELANTIPY,09/01/2025,6.8,0.0, ,26.8,9.3,90,16,4.42,26.57
GELANTIPY,10/01/2025,5.2,0.0, ,27.0,13.3,92,42,4.80,19.18
GELANTIPY,11/01/2025,5.2,0.6, ,26.8,15.4,95,40,4.85,19.05
GELANTIPY,12/01/2025,5.6,1.2, ,27.9,14.3,98,35,5.01,19.27
GELANTIPY,13/01/2025,4.5,10.0, ,25.9,12.5,95,52,2.71,21.70
GELANTIPY,14/01/2025,3.2,0.2, ,22.2,14.0,97,80,2.69,17.90
GELANTIPY,15/01/2025,5.6,0.0, ,30.1,14.8,100,35,6.81,11.14
GELANTIPY,16/01/2025,2.8,21.8, ,15.1,7.9,100,61,4.86,16.51
GELANTIPY,17/01/2025, ,0.0, ,19.2,9.8, , , ,18.04
GELANTIPY,18/01/2025, ,0.8, ,20.4,9.3, , , ,22.22
GELANTIPY,19/01/2025,5.8,0.0, ,24.6,10.3,95,30,3.23,30.09
GELANTIPY,20/01/2025,5.7,0.0, ,25.5,10.4,92,32,2.93,28.37
GELANTIPY,21/01/2025,6.6,0.0, ,30.4,13.5,66,27,2.98,26.63
GELANTIPY,22/01/2025,3.6,0.0, ,21.1,13.3,97,44,3.59,15.11
GELANTIPY,23/01/2025,4.1,0.0, ,23.8,9.2,99,47,4.19,17.87
GELANTIPY,24/01/2025,2.8,19.8, ,17.5,9.6,99,56,2.98,14.00
GELANTIPY,25/01/2025,4.0,0.2, ,22.0,6.8,98,61,2.45,24.53
GELANTIPY,26/01/2025,4.3,0.2, ,23.8,12.2,99,56,2.88,23.34
GELANTIPY,27/01/2025,7.6,0.0, ,31.6,14.3,91,27,5.02,28.33
GELANTIPY,28/01/2025,2.4,0.2, ,18.8,15.0,99,60,3.24,10.00
GELANTIPY,29/01/2025,2.5,0.4, ,17.7,10.0,99,66,2.20,13.34
GELANTIPY,30/01/2025,1.3,0.8, ,12.9,10.6,100,91,1.58,6.79
GELANTIPY,31/01/2025,3.8,0.0, ,21.8,10.7,99,64,1.86,22.97
Totals:,,135,71.6, ,,,,,, 
